id,day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall,week_of_year,month,day_of_week,temp_range,sin_wind,cos_wind,temp_7day_avg,temp_30day_avg,temp_90day_avg
506.0,-0.36079631799667605,-0.7621918086455173,0.46597958755282826,0.5261111352565049,0.5002280099426905,0.09939967509157004,-1.3001463124590222,-1.5820179887231738,1.2463946458377952,-1.186024391470332,-1.5289274183127517,0.0,-0.34192916676411783,-0.4141524616603539,-0.9944235306426327,0.07287913099554022,-0.2415735661616865,1.2598723063527892,0.8881665769274076,0.6067770236244919,-0.025996812797158545
507.0,-0.351288768254624,-0.8331329220806847,1.0497363660104697,1.2156054984936944,0.9748254124461492,1.1339160571315143,-0.5822082422589836,-1.3243759933750772,1.4330231108170242,1.4394958491127414,0.14999388997156363,0.0,-0.34192916676411783,-0.4141524616603539,-0.4937827186639279,0.669906426058751,-1.4927070541246976,-1.370578792759278,0.8910301985202698,0.6323915452192791,0.0004697215688914377
508.0,-0.341781218512572,-0.8863387571570552,1.1735635614408793,1.1773002560916286,1.2318990054688552,0.6517910247311057,-0.5822082422589836,-1.4924968357868957,1.5474501125138658,0.8143719823072478,-0.12810963962154376,0.0,-0.34192916676411783,-0.4141524616603539,0.0068580933147768044,0.2718882293499454,-0.24157356616168657,-1.6992451360551826,0.9225300360417559,0.6600829199163466,0.03482531906328575
509.0,-0.3322736687705199,-1.5602793347911958,0.8374611738440553,0.890010938076133,0.9352756289041938,1.297077808941391,0.9107001271011914,0.7171070214896426,-1.0924481560362829,1.5645206224738402,0.9019034329455209,1.0,-0.34192916676411783,-0.4141524616603539,0.5074989052934815,0.006542764877406738,-1.6815899452427943,-1.1853997846786108,0.9368481440060683,0.6856974415111344,0.065618113854558
510.0,-0.32276611902846786,-0.9218093138746489,1.1912531607880807,1.1773002560916286,0.9550505206751715,0.7566559877111922,-0.5822082422589836,-1.6847453638401808,1.4438478729431536,1.1894463023905442,0.2220948050512581,0.0,-0.34192916676411783,-0.4141524616603539,1.0081397172721862,1.2669337211219687,-1.0318009362367548,-1.6314649148500546,0.9798024678990048,0.7154656693104824,0.10328202814470766
511.0,-0.31325856928641577,-1.666691004943937,0.961288369274464,0.8134004532720004,0.777076494736375,0.9023882690397133,0.20567195137463595,-0.5256802429617519,0.9519801682545197,1.4394958491127414,-1.0860217971089139,1.0,-0.34192916676411783,-0.4141524616603539,1.508780529250891,1.0015882566494279,-1.4927070541246976,-1.370578792759278,1.0227567917919407,0.7417724752726963,0.12771267525183191
512.0,-0.30375101954436373,-0.8331329220806847,0.5721171836360361,0.6218742412616701,0.7177518194234425,1.1339160571315143,-1.522740435360285,-0.2592712667100392,0.45828907902982,1.8145701691960376,-1.3023245423479974,1.0,-0.27537287174914865,-0.4141524616603539,-1.4950643426213372,-0.25880269959513424,-1.9476942164765436,-0.7335317662277685,0.9597571167489669,0.7583873000909372,0.14043697062012628
513.0,-0.2942434698023117,-0.6557801384927561,0.7843923758024512,0.8134004532720004,0.46067822640073575,1.6907333515879825,0.482178492255695,0.7171070214896426,-0.36683855971974655,1.4394958491127414,-0.46801395356867515,1.0,-0.27537287174914865,-0.4141524616603539,-0.9944235306426327,1.3996064533582382,-1.4927070541246976,-1.370578792759278,1.0027114406419035,0.7770789780114572,0.17275668085559243
514.0,-0.2847359200602596,-0.673515416851553,1.0143571673160678,0.9666214228802649,1.2912236807817876,1.1339160571315143,-0.4554685181437556,-0.7455570884152016,1.2337931706787604,1.5645206224738402,2.2718208194597165,0.0,-0.27537287174914865,-0.4141524616603539,-0.4937827186639279,-0.5241481640676728,-1.6815899452427943,-1.1853997846786108,0.9654843599346917,0.7867709591554308,0.19184312390803315
515.0,-0.27522837031820757,-0.8863387571570552,1.350459554912892,1.2156054984936944,1.113249654842991,0.7212819806371582,-1.0691084278180965,-1.7068596918190408,1.4438478729431536,1.8145701691960376,-1.3023245423479974,0.0,-0.27537287174914865,-0.4141524616603539,0.0068580933147768044,1.3332700872401022,-1.9476942164765436,-0.7335317662277685,0.9712116031204173,0.8241543149964728,0.21398339784886578
516.0,-0.2657208205761555,-0.9218093138746489,1.1735635614408793,1.2730633620967937,1.1923492219269005,1.2146049335826101,-0.19628168942280452,-1.1522440097605122,1.114509928030182,-1.186024391470332,2.2718208194597165,1.0,-0.27537287174914865,-0.12354243569554292,0.5074989052934815,0.4045609615862147,-0.2415735661616865,1.2598723063527892,1.0284840349776656,0.860845386470088,0.24961142488008886
517.0,-0.25621327083410345,-0.673515416851553,0.9966675679688665,1.1198423924885292,1.251673897239833,1.0942354321736685,-0.8297361134717329,-1.7258835026030053,1.4111014328533873,1.4394958491127414,1.3963097077777116,0.0,-0.27537287174914865,-0.12354243569554292,1.0081397172721862,-0.4578117979495394,-1.4927070541246976,-1.370578792759278,1.0198931701990785,0.8816139174928875,0.2872753391702385
518.0,-0.24670572109205138,-1.0282209840274101,1.350459554912892,1.1773002560916286,1.1725743301559235,1.338988461538798,-0.5822082422589836,-1.2987253017132456,1.4111014328533873,1.1894463023905442,-1.3023245423479974,1.0,-0.27537287174914865,-0.12354243569554292,1.508780529250891,1.1342609888856972,-1.0318009362367548,-1.6314649148500546,1.0743019804634641,0.917612704599076,0.30890664129633927
519.0,-0.23719817134999932,-0.9040740355158521,0.9966675679688665,1.196452877292661,1.1725743301559235,1.5111749047090344,-0.950454823629538,-1.5820179887231738,1.2712370911767554,2.0646197159182353,-0.5710152608253817,0.0,-0.2088165767341795,-0.12354243569554292,-1.4950643426213372,-0.19246633347700076,-2.0401112600147977,-0.21968641485119697,1.1602106282493365,0.9314583919476097,0.346316069679123
520.0,-0.22769062160794726,-1.294250159409303,0.35984199146962037,0.7559425896689012,0.7968513865073519,1.1339160571315143,1.0573637213755283,0.165735540376984,-1.3762218223584581,1.5645206224738402,-0.179610293249897,1.0,-0.2088165767341795,-0.12354243569554292,-0.9944235306426327,-1.3201845574852935,-1.6815899452427943,-1.1853997846786108,1.1516197634707497,0.9529192073378375,0.37049223087888217
521.0,-0.21818307186589522,-0.7089859735691266,0.9789779686216649,1.196452877292661,1.2912236807817876,0.9778241087526103,1.5092360611242666,-0.1033499047366238,-1.0115587282076708,1.0644215290294454,1.8495154597072208,1.0,-0.2088165767341795,-0.12354243569554292,-0.4937827186639279,-0.6568208963039446,-0.7737821086291851,-1.6992451360551826,1.1859832225850993,0.986148856974318,0.3982311947817617
522.0,-0.20867552212384316,-1.2587796026917093,1.3150803562184887,1.1581476348905952,1.034150087759081,0.3289763127226079,-0.326806061340921,-1.436656408977546,1.517218316695529,-1.0609996181092332,0.4486976810160126,0.0,-0.2088165767341795,-0.12354243569554292,0.0068580933147768044,1.4659428194763715,0.0164452614458837,1.192092085147661,1.1773923578065117,1.0131479473039586,0.439712397682401
523.0,-0.1991679723817911,-0.673515416851553,0.642875581024841,0.7559425896689012,0.8364011700493067,1.6907333515879825,0.6231420104888961,0.165735540376984,0.05038794065652222,1.4394958491127414,1.6744132373708194,1.0,-0.2088165767341795,-0.12354243569554292,0.5074989052934815,-0.39147543183140354,-1.4927070541246976,-1.370578792759278,1.1000745747992262,1.0138402316713855,0.4684693052147459
524.0,-0.18966042263973903,-1.400661829562044,1.1735635614408793,1.1581476348905952,1.2318990054688552,1.338988461538798,-0.326806061340921,0.7171070214896426,-0.6175257521370306,1.4394958491127414,-0.9212197054981834,1.0,-0.2088165767341795,-0.12354243569554292,1.0081397172721862,0.2718882293499454,-1.4927070541246976,-1.370578792759278,1.1058018179849503,1.0353010470616133,0.49188200869240645
525.0,-0.18015287289768697,-1.5070734997148052,1.2266323594824824,1.2539107408957604,1.1527994383849458,1.3813513872959553,0.482178492255695,0.2653758127036889,0.5693213228438136,1.4394958491127414,0.016092190537845157,1.0,-0.2088165767341795,-0.12354243569554292,1.508780529250891,0.7362427921768868,-1.4927070541246976,-1.370578792759278,1.1172563043564006,1.053992724982133,0.5214023739468483
526.0,-0.1706453231556349,-0.9750151489510195,1.2266323594824824,1.2730633620967937,1.113249654842991,0.9023882690397133,-0.5822082422589836,-0.8415206953561387,1.3430418170153018,1.4394958491127414,-1.106622058560255,1.0,-0.14226028171921035,-0.12354243569554292,-1.4950643426213372,0.8689155244131561,-1.4927070541246976,-1.370578792759278,1.128710790727851,1.0837609527814818,0.544560591517143
527.0,-0.16113777341358287,-1.2055737676153389,1.5981139457737095,1.3496738469009255,0.9550505206751715,1.5553680595200832,-0.5822082422589836,-1.348911852481273,1.114509928030182,1.5645206224738402,-0.7667177446131238,1.0,-0.14226028171921035,-0.12354243569554292,-0.9944235306426327,2.7595019587800005,-1.6815899452427943,-1.1853997846786108,1.217483060106586,1.0969143557625887,0.56517395001378
528.0,-0.1516302236715308,-1.0104857056686132,1.2089427601352822,1.3113686044988595,1.1725743301559235,0.9023882690397133,-0.4554685181437556,-1.1522440097605122,1.354634129804941,-0.3108509779426407,0.08819310561753997,0.0,-0.14226028171921035,-0.12354243569554292,-0.4937827186639279,0.6035700599406199,1.001474478175146,0.041199707239579754,1.2346647896637593,1.1135291805808296,0.5847693648809527
529.0,-0.14212267392947875,-1.0104857056686132,1.580424346426508,1.3496738469009255,1.1527994383849458,1.3813513872959553,-1.3001463124590222,-1.6909199516590272,1.4000013648413148,1.4394958491127414,0.32509611230796454,0.0,-0.14226028171921035,-0.12354243569554292,0.0068580933147768044,2.062970114539585,-1.4927070541246976,-1.370578792759278,1.263301005592384,1.1273748679293636,0.6140352442280286
530.0,-0.1326151241874267,-0.9750151489510195,1.0320467666632696,0.9857740440812981,0.777076494736375,1.4241686927689707,-0.326806061340921,-0.640656175055883,1.114509928030182,1.5645206224738402,-0.3444123848606275,1.0,-0.14226028171921035,-0.12354243569554292,0.5074989052934815,1.2669337211219687,-1.6815899452427943,-1.1853997846786108,1.297664464706733,1.1197597398876686,0.6293043986699813
531.0,-0.12310757444537464,-0.9040740355158521,1.0497363660104697,1.0815371500864632,1.034150087759081,0.9778241087526103,-0.8297361134717329,-0.5256802429617519,0.9361346525958306,1.4394958491127414,-0.179610293249897,1.0,-0.14226028171921035,-0.12354243569554292,1.0081397172721862,0.47089732770434817,-1.4927070541246976,-1.370578792759278,1.286209978335284,1.1239134460922295,0.6448280390193
532.0,-0.11360002470332257,-0.9395445922334459,1.0674259653576712,1.138995013689562,1.1527994383849458,0.8653157826960916,-0.950454823629538,-1.456166075869802,1.3888063063309146,1.689545395834939,-1.0757216663832432,0.0,-0.14226028171921035,-0.12354243569554292,1.508780529250891,0.1392154971136737,-1.8348041109921376,-0.9708780645302819,1.2690282487781088,1.1363745647059096,0.6616241089054491
533.0,-0.10409247496127051,-1.4538676646384348,0.7490131771080488,0.6793321048647694,0.8364011700493067,1.338988461538798,0.9107001271011914,0.7171070214896426,-0.050078230863117246,1.689545395834939,-0.6740165680820881,1.0,-0.07570398670424118,-0.12354243569554292,-1.4950643426213372,0.006542764877406738,-1.8348041109921376,-0.9708780645302819,1.180255979399373,1.1287594366642164,0.6695131720337909
534.0,-0.09458492521921846,-1.8440437885318655,1.0674259653576712,1.0432319076843968,1.0736998713010364,1.4674424916647049,-0.4554685181437556,0.2653758127036889,0.8707207161486225,1.5645206224738402,-1.2508238887196443,1.0,-0.07570398670424118,-0.12354243569554292,-0.9944235306426327,0.40456096158621235,-1.6815899452427943,-1.1853997846786108,1.1344380339135745,1.1474511145847377,0.6873271855494029
535.0,-0.0850773754771664,-0.9927504273098163,1.1558739620936775,1.1773002560916286,1.35054835609472,1.338988461538798,-1.0691084278180965,-1.6781092650586629,1.2210683114994538,1.689545395834939,0.07789297489186918,1.0,-0.07570398670424118,-0.12354243569554292,-0.4937827186639279,-0.19246633347700076,-1.8348041109921376,-0.9708780645302819,1.1143926827635386,1.152297105156724,0.7071770863239406
536.0,-0.07556982573511435,-2.3761021392956514,1.279701157524087,1.2539107408957604,1.1923492219269005,1.5111749047090344,-0.5822082422589836,-1.1189656627130047,1.2712370911767554,-0.3108509779426407,-0.8388186596928184,0.0,-0.07570398670424118,-0.12354243569554292,0.0068580933147768044,0.802579158295025,1.001474478175146,0.041199707239579754,1.1000745747992269,1.1786039111189377,0.7316077334310664
537.0,-0.06606227599306229,-0.9750151489510195,0.8197715744968537,0.890010938076133,1.113249654842991,1.4674424916647049,1.356606319963025,0.48033815101015476,-1.0924481560362829,0.6893472089461491,-0.9521200976751955,1.0,-0.07570398670424118,-0.12354243569554292,0.5074989052934815,-0.6568208963039446,0.016445261445883957,-1.6314649148500544,1.0857564668349138,1.1668350768726843,0.7575652959823854
538.0,-0.05655472625101023,-0.9750151489510195,1.3150803562184887,1.2730633620967937,0.9946003042171262,1.0549945992784775,0.20567195137463595,0.3701993390160242,-0.1594576332767382,1.0644215290294454,-0.9212197054981834,1.0,-0.07570398670424118,-0.12354243569554292,1.0081397172721862,1.5986155517126408,-0.7737821086291851,-1.6992451360551826,1.1143926827635378,1.1702964987098177,0.7741068799611678
539.0,-0.04704717650895817,-0.8331329220806847,1.0497363660104697,0.9666214228802649,0.9550505206751715,1.3813513872959553,0.482178492255695,0.7171070214896426,-0.6175257521370306,1.5645206224738402,-0.210510685426909,1.0,-0.07570398670424118,-0.12354243569554292,1.508780529250891,0.7362427921768868,-1.6815899452427943,-1.1853997846786108,1.088620088427776,1.1730656361795249,0.7832683726263393
540.0,-0.037539626766906115,-0.8863387571570552,1.0320467666632696,0.9666214228802649,0.8364011700493067,1.0942354321736685,-0.06397288494407538,-0.18350876158625887,-0.41295058587261557,1.4394958491127414,-0.8697190518698302,1.0,-0.009147691689272024,-0.12354243569554292,-1.4950643426213372,1.067924622767566,-1.4927070541246976,-1.370578792759278,1.1315744123207123,1.1654505081378308,0.8071900479187317
541.0,-0.028032077024854055,-0.9750151489510195,0.7490131771080488,0.8134004532720004,0.5200029017136681,1.297077808941391,0.9107001271011914,0.3701993390160242,-1.0924481560362829,1.0644215290294454,-0.4577138228430044,1.0,-0.009147691689272024,-0.12354243569554292,-0.9944235306426327,1.0679246227675636,-0.7737821086291851,-1.6992451360551826,1.0972109532063634,1.1654505081378315,0.830857237303759
542.0,-0.018524527282802,-0.8331329220806847,0.9259091705800616,0.9857740440812981,0.9946003042171262,1.0549945992784775,0.7659703694465354,0.7171070214896426,-1.0924481560362829,1.4394958491127414,-0.6122157837280641,1.0,-0.009147691689272024,-0.12354243569554292,-0.4937827186639279,0.13921549711367606,-1.4927070541246976,-1.370578792759278,1.0685747372777392,1.1786039111189377,0.8400187299689305
543.0,-0.009016977540749942,-0.6557801384927561,1.1735635614408793,1.234758119694727,1.35054835609472,1.3813513872959553,-0.06397288494407538,-0.8864453316538454,1.1005518677108501,1.5645206224738402,0.8710030407685089,1.0,-0.009147691689272024,-0.12354243569554292,0.0068580933147768044,-0.12612996735886495,-1.6815899452427943,-1.1853997846786108,1.0657111156848764,1.1938341672023258,0.8585962012066402
544.0,0.0004905722013021165,-1.1346326541801512,0.8020819751496522,0.9474688016792315,0.8364011700493067,1.338988461538798,0.34303801196473493,0.3701993390160242,-0.6175257521370306,1.4394958491127414,-1.0242210127548899,1.0,-0.009147691689272024,-0.12354243569554292,0.5074989052934815,0.20555186323180955,-1.4927070541246976,-1.370578792759278,1.0743019804634641,1.193141882834899,0.8733563838338612
545.0,0.009998121943354175,-0.7267212519279235,0.8020819751496522,0.7750952108699345,0.777076494736375,1.2556173302353675,0.482178492255695,0.2653758127036889,-0.2795889568069238,1.8145701691960376,-1.0242210127548899,1.0,-0.009147691689272024,-0.12354243569554292,1.0081397172721862,0.40456096158621235,-1.9476942164765436,-0.7335317662277685,0.9998478190490414,1.1772193423840849,0.8797185315180083
546.0,0.01950567168540623,-0.9040740355158521,1.2266323594824824,1.196452877292661,0.9155007371332168,1.0161915061104991,-0.706976961693481,-0.640656175055883,1.4330231108170242,1.4394958491127414,-0.7152170909847706,1.0,-0.009147691689272024,0.16706759026926807,1.508780529250891,1.532279185594505,-1.4927070541246976,-1.370578792759278,1.034211278163391,1.1744502049143777,0.8977870309409853
547.0,0.02901322142745829,-0.9750151489510195,1.2266323594824824,1.1581476348905952,1.2318990054688552,1.3813513872959553,-0.4554685181437556,0.2653758127036889,0.31068027282306176,1.4394958491127414,0.5722992497240603,1.0,0.05740860332569713,0.16706759026926807,-1.4950643426213372,0.47089732770434817,-1.4927070541246976,-1.370578792759278,1.0628474940920152,1.1758347736492314,0.9087299249577183
548.0,0.038520771169510346,-1.0282209840274101,0.8551507731912561,1.0432319076843968,1.1923492219269005,1.297077808941391,0.20567195137463595,0.595927761534286,-1.0924481560362829,1.689545395834939,-0.7770178753387945,1.0,0.05740860332569713,0.16706759026926807,-0.9944235306426327,-0.7894936285402139,-1.8348041109921376,-0.9708780645302819,1.0972109532063634,1.1709887830772445,0.9176369317155247
549.0,0.04802832091156241,-0.9927504273098163,0.9966675679688665,1.100689771287496,1.2318990054688552,0.9398903718961973,-1.3001463124590222,-0.7455570884152016,1.2834827085890002,1.5645206224738402,-0.9521200976751955,1.0,0.05740860332569713,0.16706759026926807,-0.4937827186639279,-0.39147543183140354,-1.6815899452427943,-1.1853997846786108,1.1143926827635378,1.1675273612401111,0.9367233747679654
550.0,0.057535870653614464,-0.5848390250575887,1.2089427601352822,0.9666214228802649,0.8561760618202844,0.9023882690397133,-0.706976961693481,-1.2987253017132456,1.3888063063309146,2.0646197159182353,-0.7358173524361119,1.0,0.05740860332569713,0.16706759026926807,0.0068580933147768044,1.664951917830779,-2.0401112600147977,-0.21968641485119697,1.0743019804634648,1.1751424892818045,0.9448669238036732
551.0,0.06704342039566652,-0.8863387571570552,0.8728403725384577,0.9666214228802649,0.9550505206751715,1.1339160571315143,0.20567195137463595,0.165735540376984,0.22980365033715236,1.5645206224738402,-1.3229248037993386,1.0,0.05740860332569713,0.16706759026926807,0.5074989052934815,0.07287913099554022,-1.6815899452427943,-1.1853997846786108,1.077165602056327,1.1668350768726843,0.9537739305614789
552.0,0.07655097013771858,-1.0282209840274101,1.0674259653576712,1.1581476348905952,1.1330245466139681,1.5111749047090344,-0.950454823629538,-0.8864453316538454,1.4000013648413148,1.4394958491127414,-0.7461174831617826,1.0,0.05740860332569713,0.16706759026926807,1.0081397172721862,0.20555186323180955,-1.4927070541246976,-1.370578792759278,1.1344380339135758,1.1668350768726843,0.9626809373192844
553.0,0.08605851987977063,-0.9040740355158521,1.138184362746476,1.0049266652823308,0.8364011700493067,1.1339160571315143,0.20567195137463595,0.165735540376984,1.1555028172463027,1.5645206224738402,-0.6534163066307467,0.0,0.05740860332569713,0.16706759026926807,1.508780529250891,1.4659428194763715,-1.6815899452427943,-1.1853997846786108,1.105801817984951,1.175834773649232,0.9695520568181643
554.0,0.0955660696218227,-1.3651912728444704,1.350459554912892,1.2730633620967937,1.2318990054688552,1.297077808941391,-0.5822082422589836,-0.5845093458100596,1.4652328251455837,1.3144710757516427,-0.9315198362238543,0.0,0.12396489834066629,0.16706759026926807,-1.4950643426213372,0.9352518905312943,-1.273894548705117,-1.5207885183168521,1.1229835475421255,1.179988479853792,0.981767380371726
555.0,0.10507361936387476,-0.7976623653630909,1.1558739620936775,1.1773002560916286,1.1725743301559235,1.2556173302353675,-0.4554685181437556,-0.640656175055883,0.8367174391240754,1.1894463023905442,-1.2611240194453148,1.0,0.12396489834066629,0.16706759026926807,-0.9944235306426327,0.40456096158621235,-1.0318009362367548,-1.6314649148500546,1.1430288986921635,1.1772193423840849,0.9927102743884589
556.0,0.1145811691059268,-1.0459562623861869,0.961288369274464,0.8134004532720004,0.8759509535912621,0.9023882690397133,-0.19628168942280452,0.7171070214896426,-0.46090402335275044,-0.6859252980259369,-0.9212197054981834,1.0,0.12396489834066629,0.16706759026926807,-0.4937827186639279,0.6699064260587533,0.6662342704519232,0.7460269549762173,1.1000745747992262,1.1606045175658446,1.0023807388683614
557.0,0.12408871884797887,-0.9572798705922226,1.2266323594824824,1.2730633620967937,1.0736998713010364,1.0942354321736685,-0.706976961693481,-0.18350876158625887,1.4111014328533873,1.5645206224738402,-0.179610293249897,0.0,0.12396489834066629,0.16706759026926807,0.0068580933147768044,1.0015882566494254,-1.6815899452427943,-1.1853997846786108,1.1458925202850248,1.1578353800961374,1.0153595201440224
558.0,0.13359626859003093,-0.9040740355158521,1.2973907568712886,1.196452877292661,1.2912236807817876,0.8286709046095324,-1.3001463124590222,-1.5254378328627667,0.8367174391240754,1.5645206224738402,-0.8079182675158064,0.0,0.12396489834066629,0.16706759026926807,0.5074989052934815,0.5372336938224863,-1.6815899452427943,-1.1853997846786108,1.180255979399373,1.1536816738915767,1.0377542799922195
559.0,0.143103818332083,-0.9750151489510195,1.244321958829684,1.3113686044988595,1.1527994383849458,1.0942354321736685,-1.0691084278180965,-1.6847453638401808,1.2834827085890002,1.689545395834939,-0.7770178753387945,0.0,0.12396489834066629,0.16706759026926807,1.0081397172721862,0.8025791582950227,-1.8348041109921376,-0.9708780645302819,1.203164952142273,1.152297105156724,1.0471702585647575
560.0,0.15261136807413503,-0.8331329220806847,1.138184362746476,1.1773002560916286,1.3307734643237423,0.7212819806371582,-0.5822082422589836,-1.722751897347249,1.5069845537523026,1.3144710757516427,-1.0963219278345846,0.0,0.12396489834066629,0.16706759026926807,1.508780529250891,-0.19246633347700076,-1.273894548705117,-1.5207885183168521,1.228937546478035,1.1592199488309918,1.0527689485268061
561.0,0.1621189178161871,-0.7621918086455173,1.2089427601352822,1.234758119694727,1.2318990054688552,0.7212819806371582,-0.950454823629538,-1.348911852481273,1.3888063063309146,1.4394958491127414,-1.1787229736399496,0.0,0.19052119335563544,0.16706759026926807,-1.4950643426213372,0.404560961586217,-1.4927070541246976,-1.370578792759278,1.2232103032923103,1.1647582237704046,1.0591310962109535
562.0,0.17162646755823915,-1.187838489256542,1.1028051640520744,1.196452877292661,1.1527994383849458,0.7566559877111922,-0.06397288494407538,-1.0842335869830075,1.5069845537523026,1.4394958491127414,-0.49891434574568716,0.0,0.19052119335563544,0.16706759026926807,-0.9944235306426327,0.2718882293499454,-1.4927070541246976,-1.370578792759278,1.226073924885173,1.1668350768726843,1.064220814358271
563.0,0.18113401730029122,-0.8331329220806847,1.0497363660104697,0.9857740440812981,0.9550505206751715,0.6517910247311057,-0.5822082422589836,-1.2439143724546884,1.4221081493255816,1.4394958491127414,-0.5710152608253817,1.0,0.19052119335563544,0.16706759026926807,-0.4937827186639279,0.7362427921768868,-1.4927070541246976,-1.370578792759278,1.2518465192209343,1.1779116267515117,1.0698195043203196
564.0,0.19064156704234328,-0.779927087004294,1.244321958829684,1.1773002560916286,1.1330245466139681,1.0549945992784775,-1.412503556065406,-1.6373311153902192,1.517218316695529,0.06422334214065548,-1.0036207513035487,0.0,0.19052119335563544,0.16706759026926807,0.0068580933147768044,0.8689155244131584,0.9323385416856725,-0.7335317662277687,1.2375284112566227,1.1827576173234977,1.0741457647455395
565.0,0.20014911678439534,-1.0282209840274101,1.7042515418569173,1.1581476348905952,1.1725743301559235,1.338988461538798,-0.4554685181437556,-0.2592712667100392,1.4545839517693515,1.1894463023905442,-1.0036207513035487,1.0,0.19052119335563544,0.16706759026926807,0.5074989052934815,2.460988311248395,-1.0318009362367548,-1.6314649148500546,1.2318011680708971,1.1820653329560717,1.0838162292254436
566.0,0.20965666652644738,-0.4606920765460306,0.8551507731912561,0.9283161804781989,0.9155007371332168,0.9778241087526103,-0.950454823629538,-1.348911852481273,1.1821279954693273,1.4394958491127414,-1.5289274183127517,0.0,0.19052119335563544,0.16706759026926807,1.0081397172721862,0.1392154971136737,-1.4927070541246976,-1.370578792759278,1.1745287362136496,1.1702964987098177,1.0929777218906158
567.0,0.21916421626849944,-0.9218093138746489,1.1735635614408793,0.9857740440812981,0.6188773605685554,0.9023882690397133,-1.0691084278180965,-1.47476953673893,1.4000013648413148,-1.0609996181092332,-0.9418199669495249,1.0,0.19052119335563544,0.16706759026926807,1.508780529250891,2.3283155790121257,0.0164452614458837,1.192092085147661,1.1458925202850254,1.1737579205469517,1.0993398695747614
568.0,0.2286717660105515,-0.7976623653630909,1.138184362746476,1.1581476348905952,1.390098139636675,0.8286709046095324,-1.0691084278180965,-1.348911852481273,1.1688837642017809,2.314669262640433,0.3456963737593061,0.0,0.2570774883706046,0.16706759026926807,-1.4950643426213372,-0.39147543183140593,-1.9476942164765436,0.2941589365253757,1.1344380339135758,1.1696042143423908,1.1092648199620316
569.0,0.23817931575260357,-0.8508682004394815,0.8728403725384577,1.0049266652823308,0.8364011700493067,0.7212819806371582,-1.8406800355521247,-1.4924968357868957,1.1555028172463027,1.5645206224738402,-0.3753127770376391,1.0,0.2570774883706046,0.16706759026926807,-0.9944235306426327,0.4708973277043505,-1.6815899452427943,-1.1853997846786108,1.105801817984951,1.1709887830772445,1.1202077139787645
570.0,0.24768686549465563,-0.8331329220806847,0.7843923758024512,0.6410268624627034,0.8166262782783297,1.297077808941391,0.34303801196473493,0.165735540376984,-0.32242655972788287,1.4394958491127414,-1.611328464118117,1.0,0.2570774883706046,0.16706759026926807,-0.4937827186639279,0.20555186323180955,-1.4927070541246976,-1.370578792759278,1.0542566293134277,1.1592199488309902,1.1240250025892533
571.0,0.25719441523670766,-0.7267212519279235,0.9966675679688665,0.9857740440812981,0.8364011700493067,1.0161915061104991,-1.522740435360285,-1.5407065648954,1.4221081493255816,0.9393967556683466,-0.9006194440468422,1.0,0.2570774883706046,0.16706759026926807,0.0068580933147768044,0.9352518905312943,-0.5076778373954355,-1.7220697142093657,1.0256204133848035,1.1654505081378308,1.135985840235449
572.0,0.26670196497875975,-1.4716029429972317,1.6688723431625143,1.3688264681019588,0.8957258453622391,1.3813513872959553,-0.706976961693481,-1.436656408977546,1.3313456272098962,1.4394958491127414,-0.025108332364837286,0.0,0.2570774883706046,0.16706759026926807,0.5074989052934815,2.7595019587800005,-1.4927070541246976,-1.370578792759278,1.0571202509062896,1.1792961954863652,1.1520184523994996
573.0,0.2762095147208118,-0.8331329220806847,1.2089427601352822,0.9857740440812981,0.8759509535912621,0.6517910247311057,-1.412503556065406,-1.4924968357868957,0.9038446491748815,1.5645206224738402,-1.2611240194453148,1.0,0.2570774883706046,0.16706759026926807,1.0081397172721862,1.5986155517126432,-1.6815899452427943,-1.1853997846786108,1.0657111156848773,1.1702964987098177,1.1611799450646711
574.0,0.2857170644628638,-0.8331329220806847,1.2089427601352822,1.0815371500864632,1.113249654842991,1.4241686927689707,-0.19628168942280452,-0.2592712667100392,0.20163845075563602,1.0644215290294454,-1.611328464118117,1.0,0.2570774883706046,0.16706759026926807,1.508780529250891,0.802579158295025,-0.7737821086291851,-1.6992451360551826,1.0800292236491897,1.1751424892818045,1.1662696632119887
575.0,0.2952246142049159,-0.673515416851553,0.9435987699272624,1.1198423924885292,0.9155007371332168,0.7212819806371582,0.20567195137463595,-0.8864453316538454,0.17282274649187102,0.18924811550175422,-1.1890231043656205,1.0,0.32363378338557375,0.16706759026926807,-1.4950643426213372,0.47089732770434817,0.819448436201267,-0.9708780645302809,1.0743019804634641,1.1876036078954855,1.178739472672917
576.0,0.30473216394696795,-0.8863387571570552,0.9789779686216649,0.9091635592771656,0.8166262782783297,1.338988461538798,0.482178492255695,0.7171070214896426,-0.5108587805486376,1.5645206224738402,-0.01480820163916649,1.0,0.32363378338557375,0.16706759026926807,-0.9944235306426327,0.935251890531292,-1.6815899452427943,-1.1853997846786108,1.0599838724991524,1.1772193423840849,1.1873919935233577
577.0,0.31423971368902004,-1.418397107920841,0.9435987699272624,1.1198423924885292,0.9155007371332168,1.3813513872959553,-0.326806061340921,-0.1033499047366238,-0.6746854008855795,0.31427288886285293,0.3147959815822941,1.0,0.32363378338557375,0.4576776162340791,-0.4937827186639279,0.47089732770434817,0.6662342704519232,-1.1853997846786106,1.1315744123207123,1.175834773649232,1.1950265707443335
